lat,lng,flowsize,city,ucc_count,point,zone_name,zone_adcode
22.63345092657426,114.05390589114478,34471763968,CN-44-03,0,"[114.05390589114478, 22.63345092657426]",龙岗区,440307.0
22.558017474347814,114.0812339524253,3902869504,CN-44-03,0,"[114.0812339524253, 22.558017474347814]",福田区,440304.0
22.77999657716024,113.84093243899542,18538983426,CN-44-03,0,"[113.84093243899542, 22.77999657716024]",宝安区,440306.0
22.661403410337954,114.02000536338011,42249404416,CN-44-03,0,"[114.02000536338011, 22.661403410337954]",龙华区,440309.0
23.014513608108672,114.30963708530743,11978645506,CN-44-13,0,"[114.30963708530743, 23.014513608108672]",惠城区,441302.0
23.183291705425447,113.1237960638855,10715290624,CN-44-06,0,"[113.1237960638855, 23.183291705425447]",南海区,440605.0
22.734784759917208,113.98566181329358,2659220484,CN-44-03,0,"[113.98566181329358, 22.734784759917208]",光明区,440311.0
22.547498876591632,114.1225659279475,474420226,CN-44-03,0,"[114.1225659279475, 22.547498876591632]",罗湖区,440303.0
22.620008242873887,113.85020950277578,12832670722,CN-44-03,0,"[113.85020950277578, 22.620008242873887]",宝安区,440306.0
22.671962435920726,113.82799925673316,19290535944,CN-44-03,0,"[113.82799925673316, 22.671962435920726]",宝安区,440306.0
22.622053673709786,114.13757329616647,40443055104,CN-44-03,0,"[114.13757329616647, 22.622053673709786]",龙岗区,440307.0
22.759732258257387,114.29830307861437,880601088,CN-44-03,0,"[114.29830307861437, 22.759732258257387]",龙岗区,440307.0
22.640561358678916,114.42821510020701,20560592902,CN-44-03,0,"[114.42821510020701, 22.640561358678916]",龙岗区,440307.0
22.676609667975114,113.97152812976321,18347812876,CN-44-03,0,"[113.97152812976321, 22.676609667975114]",龙华区,440309.0
22.609574036895197,114.04430735890458,26118643714,CN-44-03,0,"[114.04430735890458, 22.609574036895197]",龙华区,440309.0
22.63016588114888,114.06571928953804,7947839488,CN-44-03,0,"[114.06571928953804, 22.63016588114888]",龙岗区,440307.0
22.54179120191835,114.06695126544292,12280113158,CN-44-03,0,"[114.06695126544292, 22.54179120191835]",福田区,440304.0
22.620488087477682,114.10296823311899,14761246742,CN-44-03,0,"[114.10296823311899, 22.620488087477682]",龙岗区,440307.0
22.71715334495867,114.21488715518376,2763121664,CN-44-03,0,"[114.21488715518376, 22.71715334495867]",龙岗区,440307.0
22.645416478179385,114.22424078755193,11494791168,CN-44-03,0,"[114.22424078755193, 22.645416478179385]",龙岗区,440307.0
22.792975549516186,113.83097857605651,37313848320,CN-44-03,0,"[113.83097857605651, 22.792975549516186]",宝安区,440306.0
22.591536347416117,113.99374677232908,14383882422,CN-44-03,0,"[113.99374677232908, 22.591536347416117]",南山区,440305.0
22.750901936261688,114.05285699483738,44815920384,CN-44-03,0,"[114.05285699483738, 22.750901936261688]",龙华区,440309.0
22.69803017323631,114.28536435024881,4389402626,CN-44-03,0,"[114.28536435024881, 22.69803017323631]",龙岗区,440307.0
23.10108055033823,113.35632720274123,2,CN-44-60,0,"[113.35632720274123, 23.10108055033823]",海珠区,440105.0
22.719772305529517,113.91563055020447,12232051206,CN-44-03,0,"[113.91563055020447, 22.719772305529517]",光明区,440311.0
22.888321022928277,113.8990502441859,4038472712,CN-44-19,0,"[113.8990502441859, 22.888321022928277]",东莞市,441900.0
22.734207,113.80751600000002,352027888,CN-44-03,0,"[113.80751600000002, 22.734207]",宝安区,440306.0
22.706287764634617,114.11906320101843,8314927238,CN-44-03,0,"[114.11906320101843, 22.706287764634617]",龙岗区,440307.0
22.68928645922712,113.80506808034488,5156628484,CN-44-03,0,"[113.80506808034488, 22.68928645922712]",宝安区,440306.0
22.860568420284523,114.11166638133716,33525511168,CN-44-19,0,"[114.11166638133716, 22.860568420284523]",东莞市,441900.0
22.66016035290185,113.86026319195787,8954032314,CN-44-03,0,"[113.86026319195787, 22.66016035290185]",宝安区,440306.0
22.753397979191167,113.91204431923859,27535719434,CN-44-03,0,"[113.91204431923859, 22.753397979191167]",光明区,440311.0
22.728969896268733,113.83300889389056,19227523076,CN-44-03,0,"[113.83300889389056, 22.728969896268733]",宝安区,440306.0
22.679712046976647,113.99798167050983,5859222582,CN-44-01,0,"[113.99798167050983, 22.679712046976647]",龙华区,440309.0
22.693242408373816,113.83898878275681,12992271366,CN-44-03,0,"[113.83898878275681, 22.693242408373816]",宝安区,440306.0
22.579551387394016,113.90884253378658,3589931012,CN-44-03,0,"[113.90884253378658, 22.579551387394016]",宝安区,440306.0
22.785229952047068,113.88692503627817,3450716164,CN-44-03,0,"[113.88692503627817, 22.785229952047068]",光明区,440311.0
22.69418473301674,114.03170587393299,2844749892,CN-44-03,0,"[114.03170587393299, 22.69418473301674]",龙华区,440309.0
22.79642250785748,113.90354929057412,17776775194,CN-44-03,0,"[113.90354929057412, 22.79642250785748]",光明区,440311.0
22.787317490714205,113.92471519542488,3293840386,CN-44-01,0,"[113.92471519542488, 22.787317490714205]",光明区,440311.0
22.734435828968934,114.29905465634391,2,CN-44-01,0,"[114.29905465634391, 22.734435828968934]",龙岗区,440307.0
22.620279097130922,114.03574980786334,34540304394,CN-44-03,0,"[114.03574980786334, 22.620279097130922]",龙华区,440309.0
22.718329268683817,114.06493599334203,16624930828,CN-44-03,0,"[114.06493599334203, 22.718329268683817]",龙华区,440309.0
22.520150204786475,114.0465725039528,2059532294,CN-44-03,0,"[114.0465725039528, 22.520150204786475]",福田区,440304.0
22.76118380607896,114.07034827743615,475800578,CN-44-19,0,"[114.07034827743615, 22.76118380607896]",东莞市,441900.0
22.688492182501758,114.00341262448524,7805864966,CN-44-01,0,"[114.00341262448524, 22.688492182501758]",龙华区,440309.0
22.73286137703187,113.80329231932137,12544971788,CN-44-03,0,"[113.80329231932137, 22.73286137703187]",宝安区,440306.0
22.799252457842293,113.7981334150171,22074057732,CN-44-19,0,"[113.7981334150171, 22.799252457842293]",东莞市,441900.0
22.792692481777685,113.8815662789732,26326553612,CN-44-03,0,"[113.8815662789732, 22.792692481777685]",光明区,440311.0
22.614016637706072,114.03331267981031,17930270736,CN-44-03,0,"[114.03331267981031, 22.614016637706072]",龙华区,440309.0
22.63146948609859,113.86010342290979,23151678586,CN-44-03,0,"[113.86010342290979, 22.63146948609859]",宝安区,440306.0
22.693312548883227,113.83230502641652,13522446338,CN-44-03,0,"[113.83230502641652, 22.693312548883227]",宝安区,440306.0
22.642749,114.03662500000002,7098784772,CN-44-03,0,"[114.03662500000002, 22.642749]",龙华区,440309.0
22.58674579917965,113.87101379291556,29325466870,CN-44-03,0,"[113.87101379291556, 22.58674579917965]",宝安区,440306.0
22.74716143626169,114.0486773948374,8829334530,CN-44-03,0,"[114.0486773948374, 22.74716143626169]",龙华区,440309.0
22.681589456080527,113.94752358555616,11278365286,CN-44-03,0,"[113.94752358555616, 22.681589456080527]",宝安区,440306.0
22.716800456214337,114.31039173454371,27110930434,CN-44-03,0,"[114.31039173454371, 22.716800456214337]",龙岗区,440307.0
22.709039,114.25993,10989314066,CN-44-03,0,"[114.25993, 22.709039]",龙岗区,440307.0
22.497490237461438,113.92538235958239,38128785408,CN-44-03,0,"[113.92538235958239, 22.497490237461438]",南山区,440305.0
22.52179144600237,113.9009004436025,7808796182,CN-44-03,0,"[113.9009004436025, 22.52179144600237]",南山区,440305.0
22.616803084506188,114.02105205778025,13795146754,CN-44-03,0,"[114.02105205778025, 22.616803084506188]",龙华区,440309.0
23.111797651474014,113.79249174197469,19480173574,CN-44-19,0,"[113.79249174197469, 23.111797651474014]",东莞市,441900.0
22.81198972597511,113.94271927784166,1626853378,CN-44-01,0,"[113.94271927784166, 22.81198972597511]",光明区,440311.0
21.8618463976715,111.95730527258365,39168464900,CN-44-20,0,"[111.95730527258365, 21.8618463976715]",江城区,441702.0
24.797589440719463,112.37752094203302,22321750018,CN-44-18,0,"[112.37752094203302, 24.797589440719463]",连州市,441882.0
22.642294956995002,113.83734823031,44080421078,CN-44-03,0,"[113.83734823031, 22.642294956995002]",宝安区,440306.0
25.837606403328863,114.89762073902966,6668670976,CN-36-07,0,"[114.89762073902966, 25.837606403328863]",,
22.771607480964974,114.30904303470521,2501317638,CN-44-03,0,"[114.30904303470521, 22.771607480964974]",龙岗区,440307.0
22.75203567280349,113.78242096612303,11648598359,CN-44-19,0,"[113.78242096612303, 22.75203567280349]",东莞市,441900.0
22.51472758470719,113.93378119742209,9246006336,CN-44-03,0,"[113.93378119742209, 22.51472758470719]",南山区,440305.0
22.678824732593664,113.81936408484506,13614519300,CN-44-03,0,"[113.81936408484506, 22.678824732593664]",宝安区,440306.0
22.647367745045273,114.03614255324493,25336571906,CN-44-03,0,"[114.03614255324493, 22.647367745045273]",龙华区,440309.0
22.69263450735109,114.0338959255385,18888166400,CN-44-03,0,"[114.0338959255385, 22.69263450735109]",龙华区,440309.0
22.696916676919322,113.96066257728927,3864932360,CN-44-03,0,"[113.96066257728927, 22.696916676919322]",宝安区,440306.0
22.602965514125156,114.04660484852059,8056355848,CN-44-03,0,"[114.04660484852059, 22.602965514125156]",龙华区,440309.0
22.776304296121946,113.88845997379485,19490340988,CN-44-03,0,"[113.88845997379485, 22.776304296121946]",光明区,440311.0
24.991133037103502,102.62410668305881,26144668688,CN-124-01,0,"[102.62410668305881, 24.991133037103502]",,
22.804246520551786,113.8891942605203,5960515586,CN-44-01,0,"[113.8891942605203, 22.804246520551786]",光明区,440311.0
22.66329,114.074637,536406018,CN-44-03,0,"[114.074637, 22.66329]",龙岗区,440307.0
22.61709894120457,113.83378396902566,23083716608,CN-44-03,0,"[113.83378396902566, 22.61709894120457]",宝安区,440306.0
22.556946468075157,114.08633926050175,26496927760,CN-44-03,0,"[114.08633926050175, 22.556946468075157]",福田区,440304.0
22.737227198178093,114.11505653886218,32198958084,CN-44-19,0,"[114.11505653886218, 22.737227198178093]",东莞市,441900.0
22.655672,114.062002,10802008548,CN-44-03,0,"[114.062002, 22.655672]",龙岗区,440307.0
22.596206569236365,114.30125197356006,2530046976,CN-44-03,0,"[114.30125197356006, 22.596206569236365]",盐田区,440308.0
21.83074597698034,111.96722367675102,2933907456,CN-44-01,0,"[111.96722367675102, 21.83074597698034]",江城区,441702.0
22.790328350711082,113.86331048079552,903588928,CN-44-01,0,"[113.86331048079552, 22.790328350711082]",宝安区,440306.0
22.723438,114.05592200000001,24286804220,CN-44-03,0,"[114.05592200000001, 22.723438]",龙华区,440309.0
22.59086736974714,113.89039124087475,5838920710,CN-44-01,0,"[113.89039124087475, 22.59086736974714]",宝安区,440306.0
22.963129747279844,113.89015271959488,15193989132,CN-44-19,0,"[113.89015271959488, 22.963129747279844]",东莞市,441900.0
22.789334,113.86148000000003,32128002,CN-44-03,0,"[113.86148000000003, 22.789334]",宝安区,440306.0
22.61489823770608,114.03434297981028,5852669962,CN-44-03,0,"[114.03434297981028, 22.61489823770608]",龙华区,440309.0
22.662970620953,114.00589565301357,8797327360,CN-44-03,0,"[114.00589565301357, 22.662970620953]",龙华区,440309.0
22.78425038177768,113.87863817897323,30453253132,CN-44-03,0,"[113.87863817897323, 22.78425038177768]",光明区,440311.0
22.804484120551784,113.8865645605203,10282241038,CN-44-01,0,"[113.8865645605203, 22.804484120551784]",光明区,440311.0
22.649468544655775,114.24099643971903,1396663300,CN-44-01,0,"[114.24099643971903, 22.649468544655775]",龙岗区,440307.0
23.17631570300863,112.56671585651827,1930292226,CN-44-12,0,"[112.56671585651827, 23.17631570300863]",鼎湖区,441203.0
23.420748715208696,116.65966063347275,35318824964,CN-44-05,0,"[116.65966063347275, 23.420748715208696]",金平区,440511.0
22.640095849538525,114.04171290503359,2787759108,CN-44-03,0,"[114.04171290503359, 22.640095849538525]",龙华区,440309.0
22.66615637177771,114.02096901416076,10646514148,CN-44-01,0,"[114.02096901416076, 22.66615637177771]",龙华区,440309.0
22.711488979228545,114.05506868844725,3401537536,CN-44-03,0,"[114.05506868844725, 22.711488979228545]",龙华区,440309.0
22.7029305,113.81190190000001,561678336,CN-44-03,0,"[113.81190190000001, 22.7029305]",宝安区,440306.0
22.781970435046254,113.92415023254443,24783640578,CN-44-01,0,"[113.92415023254443, 22.781970435046254]",光明区,440311.0
22.67214880523083,114.03000802170862,18115471376,CN-44-03,0,"[114.03000802170862, 22.67214880523083]",龙华区,440309.0
22.611261836895203,114.03814225890454,27281199106,CN-44-03,0,"[114.03814225890454, 22.611261836895203]",龙华区,440309.0
22.52601919359167,113.97368670673814,19050674176,CN-44-03,0,"[113.97368670673814, 22.52601919359167]",南山区,440305.0
22.63032278659584,113.92722503845471,9129347072,CN-44-03,0,"[113.92722503845471, 22.63032278659584]",宝安区,440306.0
22.693564076919323,113.95825907728931,12571380200,CN-44-03,0,"[113.95825907728931, 22.693564076919323]",宝安区,440306.0
22.734435828968934,114.29905465634391,2,CN-44-01,0,"[114.29905465634391, 22.734435828968934]",龙岗区,440307.0
22.613448759039397,114.03447883119986,35284016130,CN-44-03,0,"[114.03447883119986, 22.613448759039397]",龙华区,440309.0
23.134184383964794,113.3240059113134,14487839748,CN-44-60,0,"[113.3240059113134, 23.134184383964794]",天河区,440106.0
29.226733539161117,113.78915310550303,2549508949,CN-42-12,0,"[113.78915310550303, 29.226733539161117]",,
22.652312885802218,114.02717632947139,10539940864,CN-44-03,0,"[114.02717632947139, 22.652312885802218]",龙华区,440309.0
22.768304275002432,113.85073600047662,319931394,CN-44-03,0,"[113.85073600047662, 22.768304275002432]",宝安区,440306.0
22.67558141873845,113.9789176641192,23947369484,CN-44-01,0,"[113.9789176641192, 22.67558141873845]",龙华区,440309.0
23.18450031273949,114.27479170669693,22730249170,CN-44-13,0,"[114.27479170669693, 23.18450031273949]",博罗县,441322.0
23.18450031273949,114.27479170669693,22730249170,CN-44-13,0,"[114.27479170669693, 23.18450031273949]",博罗县,441322.0
22.743635548842917,114.01524201147191,14164961294,CN-44-03,0,"[114.01524201147191, 22.743635548842917]",龙华区,440309.0
22.587150525553042,113.98294843299146,9063093252,CN-44-03,0,"[113.98294843299146, 22.587150525553042]",南山区,440305.0
22.857353465125986,113.98169656701816,19823613122,CN-44-19,0,"[113.98169656701816, 22.857353465125986]",东莞市,441900.0
22.784344275136778,113.8344959222,14662439936,CN-44-03,0,"[113.8344959222, 22.784344275136778]",宝安区,440306.0
22.660781392179285,114.0586215626173,862854146,CN-44-03,0,"[114.0586215626173, 22.660781392179285]",龙岗区,440307.0
22.739014547787608,113.80715984105007,4494149634,CN-44-03,0,"[113.80715984105007, 22.739014547787608]",宝安区,440306.0
22.766338,113.84692100000001,15556998146,CN-44-03,0,"[113.84692100000001, 22.766338]",宝安区,440306.0
22.49781684040089,113.8804344924373,11863562254,CN-44-03,0,"[113.8804344924373, 22.49781684040089]",南山区,440305.0
22.693780808373816,113.83670368275682,14314815492,CN-44-03,0,"[113.83670368275682, 22.693780808373816]",宝安区,440306.0
22.703332686794244,114.05415961518361,19239872522,CN-44-03,0,"[114.05415961518361, 22.703332686794244]",龙华区,440309.0
22.550563577778547,114.11358067585667,8969231362,CN-44-03,0,"[114.11358067585667, 22.550563577778547]",罗湖区,440303.0
22.626498621634234,114.02409200955162,16585909256,CN-44-03,0,"[114.02409200955162, 22.626498621634234]",龙华区,440309.0
22.582594142589105,113.85475015415636,19820861442,CN-44-03,0,"[113.85475015415636, 22.582594142589105]",宝安区,440306.0
22.77547541782396,113.8213595873384,16206341126,CN-44-03,0,"[113.8213595873384, 22.77547541782396]",宝安区,440306.0
22.68431241091954,114.04702308045978,2103367418,CN-44-03,0,"[114.04702308045978, 22.68431241091954]",龙华区,440309.0
27.269357090277126,111.55326064050729,1371984628,CN-43-05,0,"[111.55326064050729, 27.269357090277126]",,
22.712657079228546,114.06119308844723,15358401540,CN-44-03,0,"[114.06119308844723, 22.712657079228546]",龙华区,440309.0
22.601140351932038,114.0399994096968,8503350274,CN-44-03,0,"[114.0399994096968, 22.601140351932038]",龙华区,440309.0
22.64286180565088,114.11372635551271,6,CN-44-03,0,"[114.11372635551271, 22.64286180565088]",龙岗区,440307.0
22.675479722093982,113.80617682746089,46085708802,CN-44-03,0,"[113.80617682746089, 22.675479722093982]",宝安区,440306.0
22.966726568605942,112.06276125578279,8425554946,CN-44-53,0,"[112.06276125578279, 22.966726568605942]",云城区,445302.0
22.66713317302149,113.8101745743295,5833516034,CN-44-01,0,"[113.8101745743295, 22.66713317302149]",宝安区,440306.0
22.760469318370824,114.40158143175108,7257421828,CN-44-03,0,"[114.40158143175108, 22.760469318370824]",坪山区,440310.0
22.63888478285955,114.07497632474758,8965647362,CN-44-03,0,"[114.07497632474758, 22.63888478285955]",龙岗区,440307.0
22.708385995616577,113.96394803804355,616078340,CN-44-03,0,"[113.96394803804355, 22.708385995616577]",宝安区,440306.0
22.59479811142872,113.8674277580858,2390451204,CN-44-03,0,"[113.8674277580858, 22.59479811142872]",宝安区,440306.0
22.64779462365089,114.031520400322,7902115902,CN-44-03,0,"[114.031520400322, 22.64779462365089]",龙华区,440309.0
22.681815884766007,113.8325871135396,34904864768,CN-44-03,0,"[113.8325871135396, 22.681815884766007]",宝安区,440306.0
22.69856515157014,112.65293339166095,4474323968,CN-44-07,0,"[112.65293339166095, 22.69856515157014]",鹤山市,440784.0
22.696984361487658,114.15545404950768,10144563200,CN-44-19,0,"[114.15545404950768, 22.696984361487658]",东莞市,441900.0
22.67208922469153,114.0297721280026,8595836932,CN-44-03,0,"[114.0297721280026, 22.67208922469153]",龙华区,440309.0
22.584314182446377,113.85351171667475,11206847498,CN-44-03,0,"[113.85351171667475, 22.584314182446377]",宝安区,440306.0
22.75156856013807,114.22679143635003,36033460234,CN-44-03,0,"[114.22679143635003, 22.75156856013807]",龙岗区,440307.0
22.782760616651128,113.85460905837425,14461807622,CN-44-03,0,"[113.85460905837425, 22.782760616651128]",宝安区,440306.0
22.76233254646487,113.83192115915267,46668403712,CN-44-03,0,"[113.83192115915267, 22.76233254646487]",宝安区,440306.0
22.73902227116984,113.8505427009859,869693442,CN-44-03,0,"[113.8505427009859, 22.73902227116984]",宝安区,440306.0
22.628046574776885,114.03227682994577,10644406278,CN-44-03,0,"[114.03227682994577, 22.628046574776885]",龙华区,440309.0
22.635121019494747,114.05849097053073,13041669124,CN-44-03,0,"[114.05849097053073, 22.635121019494747]",龙岗区,440307.0
22.569417312835892,114.04766155486135,49089629538,CN-44-03,0,"[114.04766155486135, 22.569417312835892]",福田区,440304.0
22.769406437227317,113.8973519016912,41373330432,CN-44-01,0,"[113.8973519016912, 22.769406437227317]",光明区,440311.0
22.641898663240138,114.03593087436633,32853679296,CN-44-03,0,"[114.03593087436633, 22.641898663240138]",龙华区,440309.0
22.512175127797683,113.93273472862154,24860700678,CN-44-03,0,"[113.93273472862154, 22.512175127797683]",南山区,440305.0
22.603568397957126,114.12065312531684,23833481216,CN-44-03,0,"[114.12065312531684, 22.603568397957126]",龙岗区,440307.0
22.540864634868875,113.91015395982043,8638362624,CN-44-03,0,"[113.91015395982043, 22.540864634868875]",南山区,440305.0
22.830992,114.10477400000002,19524668416,CN-44-19,0,"[114.10477400000002, 22.830992]",东莞市,441900.0
28.066868871393396,116.51510590801439,29170068236,CN-36-10,0,"[116.51510590801439, 28.066868871393396]",,
22.973127901822195,114.0031851822871,1616795658,CN-44-19,0,"[114.0031851822871, 22.973127901822195]",东莞市,441900.0
22.68912596624164,113.78014088261068,41163803650,CN-44-03,0,"[113.78014088261068, 22.68912596624164]",宝安区,440306.0
22.6017649927915,113.83306715222932,369532930,CN-44-03,0,"[113.83306715222932, 22.6017649927915]",宝安区,440306.0
22.684181115188274,113.93977333046223,11162705262,CN-44-03,0,"[113.93977333046223, 22.684181115188274]",宝安区,440306.0
22.615789,113.825492,5954614876,CN-44-03,0,"[113.825492, 22.615789]",宝安区,440306.0
22.607702003552323,114.03282678321409,3007193088,CN-44-03,0,"[114.03282678321409, 22.607702003552323]",龙华区,440309.0
22.613354267078005,114.10679382981186,29128014850,CN-44-03,0,"[114.10679382981186, 22.613354267078005]",龙岗区,440307.0
22.579622659536586,113.86651602750482,349859842,CN-44-03,0,"[113.86651602750482, 22.579622659536586]",宝安区,440306.0
22.627890411390354,114.16284927199763,6130871300,CN-44-03,0,"[114.16284927199763, 22.627890411390354]",龙岗区,440307.0
22.549507076591638,114.11549832794753,5778559216,CN-44-03,0,"[114.11549832794753, 22.549507076591638]",罗湖区,440303.0
27.818511669507643,113.11929825755254,6595283980,CN-43-10,0,"[113.11929825755254, 27.818511669507643]",,
22.71352742993372,113.78211892549473,21625625306,CN-44-03,0,"[113.78211892549473, 22.71352742993372]",宝安区,440306.0
22.628163474776883,114.03144492994579,16621777922,CN-44-03,0,"[114.03144492994579, 22.628163474776883]",龙华区,440309.0
22.628163474776883,114.03144492994579,16621777922,CN-44-03,0,"[114.03144492994579, 22.628163474776883]",龙华区,440309.0
22.602507287863723,114.01044907980094,844532738,CN-44-03,0,"[114.01044907980094, 22.602507287863723]",南山区,440305.0
22.766546615557388,113.55417760672549,10712890370,CN-44-60,0,"[113.55417760672549, 22.766546615557388]",南沙区,440115.0
22.742570747851182,114.09230406082281,1358099458,CN-44-03,0,"[114.09230406082281, 22.742570747851182]",龙华区,440309.0
22.692420621671907,113.82866957010071,14725482671,CN-44-03,0,"[113.82866957010071, 22.692420621671907]",宝安区,440306.0
22.549078647469358,114.0831991047595,4486597216,CN-44-03,0,"[114.0831991047595, 22.549078647469358]",福田区,440304.0
22.71819059088078,114.15726535515626,384643074,CN-44-19,0,"[114.15726535515626, 22.71819059088078]",东莞市,441900.0
22.67459241913431,114.02477186469349,23078568964,CN-44-03,0,"[114.02477186469349, 22.67459241913431]",龙华区,440309.0
22.73094832016466,114.18621595709044,5592561666,CN-44-19,0,"[114.18621595709044, 22.73094832016466]",东莞市,441900.0
22.767050394066988,113.916353569423,15271341058,CN-44-03,0,"[113.916353569423, 22.767050394066988]",光明区,440311.0
22.69035368127559,113.84025872462615,18898741254,CN-44-03,0,"[113.84025872462615, 22.69035368127559]",宝安区,440306.0
23.718127649367986,117.15930475409442,40650849410,CN-35-06,0,"[117.15930475409442, 23.718127649367986]",,
22.661045959458555,114.00580570043752,12915934212,CN-44-03,0,"[114.00580570043752, 22.661045959458555]",龙华区,440309.0
22.67518174715137,113.79595883594715,18930430394,CN-44-03,0,"[113.79595883594715, 22.67518174715137]",宝安区,440306.0
